793,1018,1
992,1018,1
1018,1020,1
75,688,1
78,567,1
79,116,1
79,253,2
79,287,1
79,643,1
79,805,1
116,253,1
116,287,1
116,805,1
253,287,1
253,643,1
253,805,1
287,805,1
83,160,2
83,206,1
83,418,3
83,683,3
137,362,1
137,418,1
137,683,1
160,418,2
160,683,2
206,418,1
206,683,1
362,418,1
362,683,1
418,683,4
86,361,1
88,508,1
375,508,2
375,684,1
375,871,4
375,969,1
508,871,2
684,871,1
684,969,1
871,969,1
89,232,1
89,419,1
89,985,1
232,419,1
232,982,1
232,985,1
419,985,1
559,1035,2
559,985,2
571,1035,1
571,913,1
571,985,1
913,1035,1
913,985,1
985,1035,3
91,143,1
91,265,2
91,290,2
91,380,1
91,382,1
91,469,1
91,470,2
91,523,1
91,849,1
91,851,1
91,948,1
91,972,2
143,470,1
143,290,1
265,380,1
265,382,1
265,469,1
265,470,1
265,523,1
265,849,1
265,851,1
265,948,1
265,972,1
290,470,1
290,972,1
380,470,1
380,523,1
380,849,1
380,851,1
380,972,1
382,948,1
382,469,1
469,948,1
470,523,1
470,849,1
470,851,1
470,972,1
523,849,1
523,851,1
523,972,1
849,851,1
849,972,1
851,972,1
92,645,1
92,363,1
363,645,1
95,174,1
95,509,1
95,526,1
95,807,1
174,509,1
174,526,1
174,807,1
509,526,1
509,807,1
526,807,1
99,930,1
99,1036,1
372,930,1
372,933,1
568,1036,1
930,933,1
930,1036,1
100,791,1
100,792,1
791,792,1
101,119,1
101,779,2
119,779,1
104,601,1
104,637,1
104,746,1
270,634,1
270,637,1
270,787,1
270,329,1
270,590,1
329,634,1
329,637,1
329,590,1
329,787,1
590,634,1
590,637,1
590,787,1
590,1015,1
595,1015,1
601,746,1
601,637,1
634,787,1
634,637,1
637,746,1
637,787,1
106,268,1
106,276,1
106,356,1
106,451,1
106,756,1
106,772,1
106,864,1
268,276,1
268,356,1
268,451,1
268,756,1
268,772,1
268,864,1
276,356,1
276,451,1
276,556,1
276,756,1
276,772,1
276,864,2
356,451,1
356,756,1
356,772,1
356,864,1
451,756,1
451,772,1
451,864,1
556,864,1
756,772,1
756,864,1
772,864,1
107,194,1
107,324,1
107,342,1
194,324,1
194,342,1
194,800,1
324,342,1
110,510,1
112,952,1
114,462,1
114,808,1
154,462,1
154,865,1
462,808,1
462,865,1
115,145,1
115,352,1
145,352,1
117,298,1
117,442,1
117,662,1
117,764,1
117,872,1
117,944,1
117,1049,1
298,442,1
298,662,1
298,764,1
298,872,1
298,944,1
298,1049,1
442,662,1
442,764,1
442,872,1
442,944,1
442,1049,1
662,764,1
662,872,1
662,944,1
662,1049,1
764,872,1
764,944,1
764,1049,1
872,944,1
872,1049,1
944,1049,1
118,631,1
121,317,1
121,444,1
121,780,1
317,444,1
317,489,1
317,780,1
317,1017,1
444,780,1
125,829,1
128,835,1
130,957,1
134,543,1
135,269,1
135,334,1
135,902,1
269,334,1
269,902,1
334,902,1
136,811,1
136,878,1
811,878,1
139,155,1
139,167,1
139,182,2
139,409,2
139,520,2
155,182,1
155,409,1
155,520,1
167,182,1
167,409,1
167,520,1
182,409,2
182,520,2
409,520,2
140,648,1
140,810,1
140,877,1
140,888,1
648,810,1
648,877,1
648,888,1
810,877,1
810,888,1
877,888,1
141,190,1
141,733,1
190,733,1
147,173,1
147,184,1
147,192,1
147,225,1
147,412,1
147,770,1
147,919,1
173,184,1
173,192,1
173,225,1
173,412,1
173,770,1
173,919,1
184,192,1
184,225,1
184,412,1
184,770,1
184,919,1
192,225,1
192,412,1
192,770,1
192,919,1
225,412,1
225,770,1
225,919,1
412,770,1
412,919,1
770,919,1
148,198,1
148,291,1
148,778,1
148,788,1
148,1031,1
198,291,1
198,778,1
198,788,1
198,1031,1
291,778,1
291,788,1
291,1031,1
778,788,1
778,1031,1
788,1031,1
151,305,1
151,732,1
151,185,1
185,305,1
152,208,1
152,1013,1
208,1013,1
153,306,1
306,538,1
156,474,1
156,813,1
156,862,1
474,813,1
474,862,1
813,862,1
157,271,1
157,282,1
157,319,1
157,552,1
157,931,1
157,995,1
271,282,1
271,319,1
271,552,1
271,931,1
271,995,1
282,319,1
282,552,1
282,931,1
282,995,1
319,552,1
319,931,1
319,995,1
552,883,1
552,931,1
552,995,1
552,1040,1
883,1040,2
931,995,1
159,201,1
161,726,1
162,199,1
162,574,1
199,574,1
165,244,1
165,288,1
165,295,1
244,288,1
244,295,1
288,295,1
169,663,1
169,882,1
663,882,1
170,247,1
170,617,1
170,737,1
170,859,1
247,617,1
247,737,1
247,859,1
617,737,1
617,859,1
737,859,1
175,716,1
175,847,1
716,847,1
177,428,1
178,660,2
178,242,2
178,401,2
242,660,2
242,401,2
401,660,2
401,767,1
183,494,1
183,193,1
183,323,1
183,354,1
183,391,1
183,458,1
193,494,1
193,323,1
193,354,1
193,391,1
193,458,1
323,494,1
323,354,1
323,391,1
323,458,1
354,494,1
354,391,1
354,458,1
391,494,1
391,458,1
458,494,1
186,336,1
186,381,1
186,975,1
336,381,1
336,975,1
381,975,1
187,856,1
189,407,1
189,420,1
189,424,1
189,596,1
189,621,1
189,768,1
407,596,1
424,621,1
424,768,1
621,768,1
195,394,1
197,700,1
197,707,1
700,707,1
202,315,1
202,332,1
315,332,1
205,226,1
205,594,1
205,702,1
226,594,1
226,702,1
594,702,1
210,886,1
210,893,1
210,903,1
210,1032,1
210,652,1
652,886,1
652,893,1
652,903,1
652,1032,1
886,893,1
886,903,1
886,1032,1
893,903,1
893,1032,1
903,1032,1
211,531,1
211,641,1
531,641,1
212,633,1
214,659,1
217,1002,1
217,379,1
217,680,1
217,947,1
379,1002,1
379,680,1
379,947,1
680,1002,1
680,947,1
947,1002,1
218,620,1
221,869,1
221,223,1
221,358,1
221,429,1
221,566,1
223,869,1
223,358,1
223,429,1
223,566,1
358,869,1
358,429,1
358,566,1
429,869,1
429,566,1
566,869,1
222,917,1
222,1006,2
222,292,1
222,426,1
222,468,1
222,478,1
222,798,1
222,848,2
292,1006,1
292,426,1
292,468,1
292,478,1
292,848,1
426,1006,1
426,468,1
426,478,1
426,848,1
468,1006,1
468,478,1
468,848,1
478,1006,1
478,848,1
798,917,1
798,1006,1
798,848,1
848,917,1
848,1006,2
917,1006,1
224,259,1
224,493,1
224,499,1
224,565,1
224,911,2
259,499,1
259,911,1
493,911,1
499,911,1
227,333,1
227,1038,1
333,1038,1
411,1038,1
231,438,1
234,438,2
234,555,3
234,626,1
234,728,1
234,748,3
234,1052,1
438,555,2
438,626,1
438,728,1
438,748,1
438,1052,1
555,626,1
555,728,1
555,748,2
555,1052,1
626,748,1
728,1052,1
237,801,1
243,669,1
245,679,1
249,885,1
252,318,1
254,450,1
254,832,1
450,832,1
255,842,1
257,461,1
258,580,1
260,894,1
260,369,1
302,369,1
302,766,1
302,824,1
347,369,1
347,554,1
369,554,1
369,766,1
369,824,1
369,894,1
766,824,1
262,368,1
262,586,1
262,625,1
368,586,1
368,625,1
586,625,1
264,936,1
280,365,1
281,582,1
281,906,1
582,906,1
286,471,1
296,460,1
296,578,1
296,657,1
460,578,1
460,657,1
578,657,1
297,686,1
299,485,1
301,476,1
307,635,1
307,826,2
307,943,1
307,997,2
635,943,1
826,997,2
310,743,1
310,899,1
743,899,1
311,335,1
311,575,1
335,575,1
313,980,1
313,454,1
313,502,2
502,980,1
321,676,1
321,946,1
321,1046,1
676,946,1
676,1046,1
946,1046,1
325,529,1
325,706,1
325,416,1
416,529,1
416,706,1
529,706,1
326,923,2
327,483,1
344,916,1
344,769,1
769,916,1
349,841,1
349,900,1
841,900,1
350,875,1
350,466,1
350,704,1
466,875,1
466,704,1
704,875,1
355,1021,1
373,376,1
373,665,1
373,774,1
376,665,1
376,774,1
665,774,1
374,616,3
374,901,2
616,901,2
377,845,1
377,958,1
377,455,1
455,762,1
455,806,1
455,845,2
455,958,1
455,457,1
455,537,1
455,754,1
457,762,1
457,806,1
457,845,1
457,537,1
457,754,1
537,762,1
537,806,1
537,845,1
537,754,1
754,762,1
754,806,1
754,845,1
762,806,1
762,845,1
806,845,1
845,958,1
378,855,1
378,512,1
378,581,1
378,821,1
512,855,1
512,581,1
512,821,1
581,855,1
581,821,1
821,855,1
384,389,1
393,650,1
393,926,1
650,926,1
398,789,1
399,816,1
400,515,1
400,979,1
515,979,1
402,497,2
403,942,1
413,675,1
413,860,1
413,1009,1
675,860,1
675,1009,1
860,1009,1
425,661,1
425,1008,1
661,1008,1
434,735,1
435,630,1
439,443,1
439,891,1
443,891,1
459,591,1
459,795,1
459,937,1
591,795,2
591,937,2
795,937,2
472,695,1
475,752,1
475,896,1
475,934,1
475,973,1
475,576,1
752,896,1
752,934,1
752,973,1
896,934,1
896,973,1
934,973,1
477,667,1
481,655,1
655,777,1
486,504,1
486,955,1
504,955,1
491,840,1
492,953,1
501,771,2
501,814,2
771,814,2
517,690,1
517,915,1
690,915,1
519,550,1
519,577,1
519,959,1
550,577,1
550,959,1
577,959,1
527,991,1
533,603,1
545,545,2
569,794,1
569,928,1
794,928,1
587,600,1
598,1011,1
607,705,1
614,790,1
615,867,1
615,990,1
867,990,1
619,956,1
622,701,1
623,682,1
636,827,1
636,935,1
827,935,1
664,1044,1
671,1007,1
685,747,1
689,731,1
698,960,1
710,989,1
712,839,1
714,889,1
714,895,1
889,895,1
719,1050,1
736,890,1
749,758,1
749,799,1
749,949,1
758,949,1
751,954,1
751,1030,1
954,1030,1
804,815,1
818,964,1
823,850,1
892,892,2
1014,1048,1
1014,1024,1
1024,1048,1
