82,92,0.003594444
124,141,0.003294282
1,11,0.003265967
38,56,0.003609872
273,286,0.003416013
274,273,0.003348688
258,259,0.003387576
275,286,0.003311042
276,286,0.003480672
276,273,0.003291587
276,275,0.003374518
277,286,0.003545924
277,275,0.003378194
277,276,0.003770635
83,93,0.003325275
2,30,0.003303465
125,127,0.003293285
39,54,0.003550441
39,74,0.003572304
39,57,0.003288028
40,39,0.003684633
84,211,0.00329632
84,94,0.003388414
84,90,0.003380791
84,85,0.003462608
164,192,0.003317031
165,164,0.00329318
234,252,0.003671534
234,240,0.003321563
85,92,0.003317642
85,119,0.003562765
85,120,0.003310884
85,90,0.003306368
96,107,0.003457375
97,121,0.003285484
97,100,0.003488462
235,249,0.003595993
86,93,0.003805964
98,122,0.003381204
98,178,0.003323042
195,223,0.00329617
195,224,0.003578724
195,211,0.003315737
195,218,0.003381644
195,199,0.003535515
236,253,0.003422011
236,254,0.003427585
237,236,0.003366576
237,251,0.003294293
196,225,0.003288914
99,123,0.003771473
99,116,0.003558557
100,121,0.003775111
100,108,0.003266519
3,31,0.003501091
4,3,0.003372744
4,11,0.003568383
4,22,0.003321024
166,193,0.00355481
167,193,0.00377636
167,169,0.003353127
167,166,0.003345407
197,21,0.003288681
87,85,0.003306057
126,142,0.003317851
5,31,0.003272703
6,5,0.003279777
101,108,0.003449053
88,93,0.003335394
88,90,0.003410711
89,88,0.003374994
41,75,0.003443102
41,58,0.003713526
41,48,0.003329091
198,212,0.003489826
198,197,0.003606864
198,221,0.00443403
198,214,0.003570882
147,158,0.003384
102,123,0.003284814
103,119,0.003279453
103,102,0.003825759
199,211,0.004624603
199,94,0.003316923
7,32,0.003773775
7,33,0.003846758
8,7,0.00352225
127,143,0.004863015
259,266,0.003337283
260,269,0.003605998
261,259,0.003404983
261,265,0.003739816
261,270,0.003412322
262,266,0.003435023
262,259,0.003744681
262,260,0.003473419
262,261,0.003287574
148,152,0.00383735
238,248,0.003294333
239,238,0.003988875
240,252,0.00349274
241,240,0.005420523
242,240,0.006169216
242,241,0.005815638
242,251,0.003591069
9,11,0.003326274
9,16,0.003316369
128,141,0.003701651
200,213,0.003299087
278,287,0.003357725
278,279,0.003442412
168,171,0.003655371
10,34,0.004000065
10,14,0.003575096
10,15,0.003415544
10,17,0.003272393
90,95,0.00354304
90,94,0.003364933
91,90,0.003348274
279,287,0.003502883
149,160,0.00364856
149,152,0.003430522
149,158,0.003999933
149,155,0.003620593
104,122,0.003654373
104,107,0.003458513
104,108,0.003414912
201,211,0.003365416
201,199,0.003302907
201,198,0.003407044
105,106,0.003274747
105,109,0.003298183
11,31,0.003299271
11,3,0.003478221
243,45,0.003574211
243,248,0.00404361
169,193,0.003616274
170,193,0.003483238
170,192,0.003321956
170,169,0.003384579
170,164,0.003372199
12,21,0.003633578
12,31,0.003583732
13,12,0.003594145
202,226,0.003306728
203,202,0.003543504
244,255,0.004088031
244,252,0.004518885
244,249,0.003322887
42,76,0.003424165
42,47,0.003290261
42,77,0.004558531
150,160,0.003290689
150,161,0.003268576
151,144,0.003368914
151,150,0.003297506
151,162,0.003816339
152,160,0.003429948
106,119,0.003966872
107,106,0.003424886
107,116,0.004285304
108,120,0.003448482
108,106,0.003311728
108,121,0.003277952
108,116,0.003334344
109,120,0.003288569
109,106,0.003362874
109,121,0.003429858
109,116,0.003740921
109,99,0.003441259
109,107,0.003675445
109,108,0.003717226
109,100,0.003414408
110,160,0.003420922
110,106,0.003418548
110,116,0.003634643
110,107,0.003287573
110,104,0.003601212
111,106,0.005470579
111,121,0.003278788
111,116,0.003374452
111,108,0.003550755
111,109,0.003653896
111,105,0.003517328
112,152,0.003324521
112,119,0.003356277
112,106,0.006220366
112,116,0.004098172
112,107,0.003701697
112,108,0.003365517
112,109,0.003545625
112,110,0.003422156
112,115,0.003679988
112,111,0.005830533
245,253,0.003448467
245,236,0.003288451
246,245,0.003486232
171,194,0.003394081
171,169,0.003471111
43,78,0.003715674
44,43,0.003452035
44,47,0.003271972
172,169,0.003303167
172,173,0.003418595
172,174,0.003377139
172,177,0.003337797
172,87,0.003433123
172,179,0.003428189
172,181,0.003403079
172,183,0.00361992
204,225,0.003573321
204,227,0.003287248
153,162,0.00327081
153,50,0.003436688
113,119,0.003456631
113,120,0.003504992
113,94,0.004360887
113,199,0.003394995
114,113,0.003270667
205,228,0.004182108
206,229,0.003912687
129,144,0.00357583
130,144,0.003414075
130,141,0.00336861
130,128,0.003288348
130,129,0.003911742
131,144,0.003336147
131,129,0.003520096
131,130,0.003347972
14,160,0.003704443
14,35,0.003461232
15,14,0.004559484
15,28,0.004349514
16,36,0.004104891
16,28,0.003488809
16,15,0.003326014
17,36,0.004111958
17,37,0.003499022
17,14,0.003508796
17,28,0.003706322
17,22,0.003334965
17,15,0.003524366
17,16,0.003610908
18,14,0.003431391
18,28,0.003449862
18,22,0.003434548
18,15,0.003426277
19,35,0.003427684
19,14,0.003893961
19,28,0.004157365
19,15,0.004012667
19,16,0.003399193
19,17,0.003296613
19,18,0.003466691
19,23,0.003315046
132,143,0.003328941
132,145,0.003328451
132,126,0.003593621
133,79,0.003358592
133,132,0.003372763
207,226,0.003286185
207,211,0.003377152
207,230,0.003649159
207,212,0.003385717
45,79,0.003402049
45,54,0.00351578
46,79,0.00387128
46,54,0.003353459
46,57,0.003312541
47,43,0.003341046
48,79,0.003512306
48,54,0.003361917
48,57,0.003527603
48,290,0.003282383
48,46,0.003465851
48,58,0.003309223
49,54,0.003333118
49,46,0.003288002
49,47,0.004202305
49,58,0.00363172
50,79,0.00364944
50,54,0.003356386
50,45,0.003323558
50,57,0.003273315
50,46,0.003540786
50,48,0.003392809
50,61,0.003555005
263,141,0.003309152
263,271,0.003458879
51,57,0.004885622
52,76,0.003654092
53,152,0.003704382
53,52,0.003270922
53,270,0.003314664
154,163,0.003355418
154,148,0.003975051
54,79,0.003376141
55,54,0.003347537
55,76,0.00335233
56,55,0.003704712
57,79,0.003697847
57,54,0.003706508
57,55,0.003971682
58,79,0.003319182
58,54,0.003372163
58,55,0.004187815
58,56,0.004046511
58,57,0.003319362
58,39,0.003349355
58,47,0.003722478
59,55,0.003295409
59,58,0.003333318
247,256,0.003322824
247,237,0.003417164
60,79,0.003822707
60,54,0.003283962
60,70,0.003309071
60,55,0.003825295
60,56,0.003670129
60,57,0.003410322
60,46,0.003432847
60,47,0.00327306
60,58,0.004092571
60,59,0.003445477
60,49,0.003288116
60,41,0.003538753
61,79,0.003862616
61,54,0.003469826
61,45,0.003461326
61,76,0.003534953
61,163,0.00336497
61,55,0.003910507
61,57,0.004338806
61,46,0.003363753
61,80,0.003281389
61,48,0.003450087
61,60,0.003497037
62,54,0.00339786
62,55,0.003403454
62,56,0.003397108
62,58,0.00354676
62,59,0.003360847
62,48,0.003317125
62,60,0.003574149
63,79,0.003704133
63,54,0.00327186
63,55,0.003679889
63,57,0.004034543
63,46,0.003323323
63,58,0.003396874
63,247,0.003522222
63,48,0.003398092
63,60,0.003458023
