0,188,149.0
0,50,149.0
0,115,149.0
0,140,149.0
0,171,149.0
1,154,180.0
1,45,180.0
1,142,152.0
2,104,150.0
2,143,150.0
2,114,150.0
2,122,150.0
2,154,150.0
2,159,150.0
3,161,142.0
3,35,147.0
3,6,138.0
3,140,156.0
3,146,152.0
3,117,145.0
3,29,148.0
3,127,156.0
4,35,147.0
4,68,148.0
4,182,148.0
4,71,164.0
4,72,148.0
4,73,148.0
4,172,148.0
4,46,150.0
4,112,148.0
4,145,148.0
4,50,148.0
4,150,148.0
5,162,150.0
5,68,150.0
5,103,146.0
5,71,150.0
5,140,150.0
5,150,150.0
6,68,138.0
6,169,138.0
6,11,138.0
6,140,138.0
6,80,138.0
6,50,138.0
6,171,138.0
7,99,165.0
7,9,165.0
7,171,165.0
7,140,165.0
7,58,165.0
7,188,165.0
7,93,165.0
7,31,165.0
8,140,97.0
8,18,152.0
8,147,97.0
8,148,150.0
8,88,153.0
8,91,147.0
8,156,149.0
8,31,97.0
9,99,142.0
9,101,142.0
9,103,146.0
9,144,152.0
9,21,142.0
9,150,142.0
9,58,142.0
9,127,142.0
9,28,153.0
9,93,142.0
9,85,146.0
10,32,145.0
10,99,148.0
10,37,148.0
10,70,145.0
10,13,148.0
10,26,148.0
10,188,148.0
11,68,126.0
11,102,147.0
11,73,126.0
11,171,126.0
11,50,126.0
11,188,126.0
12,73,132.0
12,163,132.0
12,164,132.0
12,161,132.0
13,32,145.0
13,33,151.0
13,37,148.0
13,70,145.0
13,17,182.0
13,56,178.0
13,185,145.0
13,60,153.0
13,191,132.0
14,104,141.0
14,41,141.0
14,114,141.0
14,157,141.0
15,96,127.0
15,65,180.0
15,66,145.0
15,123,130.0
15,134,112.0
15,104,178.0
15,106,166.0
15,108,180.0
15,130,148.0
15,78,126.0
15,178,147.0
15,128,127.0
15,155,144.0
15,110,154.0
15,120,180.0
15,122,165.0
15,59,147.0
15,187,150.0
15,117,145.0
16,65,148.0
16,73,148.0
16,106,148.0
16,82,148.0
16,54,150.0
16,158,148.0
16,159,148.0
17,137,182.0
17,99,182.0
18,144,152.0
18,140,152.0
18,48,152.0
18,147,152.0
18,31,152.0
18,156,152.0
18,93,152.0
18,127,152.0
19,145,148.0
19,161,150.0
20,96,148.0
20,100,112.0
20,134,148.0
20,104,148.0
20,41,148.0
20,42,148.0
20,157,148.0
20,180,148.0
20,74,146.0
21,48,147.0
21,49,94.0
21,54,150.0
21,27,149.0
21,28,153.0
21,61,150.0
21,158,153.0
22,68,146.0
22,150,146.0
23,82,142.0
23,68,142.0
23,150,142.0
24,82,154.0
24,107,145.0
25,104,180.0
25,41,180.0
25,82,180.0
25,155,180.0
25,125,180.0
26,33,151.0
26,99,148.0
26,37,148.0
26,165,148.0
26,191,148.0
27,99,149.0
27,68,149.0
27,101,149.0
27,73,149.0
27,140,149.0
27,176,149.0
27,49,149.0
27,147,149.0
27,127,149.0
27,31,149.0
28,35,153.0
28,101,153.0
28,140,153.0
28,176,153.0
28,49,153.0
28,147,153.0
28,73,153.0
28,127,153.0
29,89,148.0
29,140,148.0
29,68,148.0
29,147,148.0
30,88,147.0
30,99,147.0
30,140,147.0
30,85,147.0
30,31,147.0
31,176,145.0
31,35,147.0
31,150,149.0
31,103,146.0
31,140,149.0
31,50,148.0
31,115,149.0
31,177,142.0
31,99,149.0
31,118,146.0
31,88,153.0
31,156,149.0
31,61,150.0
31,127,145.0
32,99,145.0
32,165,148.0
32,137,145.0
32,76,154.0
32,47,145.0
32,140,145.0
32,188,145.0
32,185,145.0
32,57,145.0
32,91,145.0
32,60,145.0
32,191,145.0
33,99,151.0
33,147,151.0
33,56,151.0
33,185,151.0
33,188,151.0
33,191,132.0
34,73,153.0
34,82,153.0
34,157,153.0
34,158,153.0
34,111,153.0
35,140,147.0
35,44,148.0
35,46,150.0
35,85,147.0
35,150,147.0
35,186,152.0
36,73,142.0
36,82,142.0
36,117,142.0
36,54,150.0
36,111,139.0
37,99,148.0
38,188,147.0
38,147,147.0
38,140,147.0
38,191,147.0
39,104,150.0
39,41,150.0
39,106,150.0
39,114,150.0
39,65,150.0
40,122,195.0
40,130,195.0
41,128,127.0
41,129,165.0
41,130,148.0
41,133,146.0
41,138,147.0
41,145,148.0
41,157,146.0
41,158,153.0
41,173,199.0
41,178,147.0
41,51,146.0
41,181,144.0
41,59,147.0
41,64,150.0
41,66,145.0
41,74,146.0
41,75,176.0
41,83,153.0
41,142,152.0
41,86,144.0
41,94,150.0
41,96,127.0
41,187,150.0
41,104,178.0
41,106,166.0
41,108,180.0
41,110,154.0
41,120,180.0
41,122,165.0
41,123,130.0
41,125,148.0
42,65,132.0
42,181,144.0
43,73,140.0
43,98,152.0
43,69,142.0
43,150,140.0
43,161,140.0
44,188,148.0
44,140,148.0
44,191,148.0
45,142,152.0
45,78,126.0
45,154,180.0
45,123,180.0
45,157,180.0
46,67,150.0
46,73,150.0
46,147,150.0
46,140,150.0
46,112,150.0
46,85,150.0
46,150,150.0
47,93,156.0
48,101,147.0
48,73,147.0
48,140,147.0
48,144,152.0
48,147,147.0
48,150,147.0
49,99,94.0
49,103,146.0
49,140,94.0
49,144,152.0
49,127,94.0
50,67,148.0
50,171,148.0
50,141,140.0
50,85,148.0
50,58,148.0
50,188,148.0
51,65,146.0
51,106,146.0
51,82,146.0
51,158,146.0
51,159,146.0
52,68,151.0
52,73,151.0
52,80,151.0
52,117,151.0
52,157,151.0
52,158,151.0
53,73,184.0
53,113,162.0
53,174,146.0
53,97,184.0
54,65,150.0
54,67,144.0
54,80,150.0
54,73,150.0
54,106,150.0
54,82,150.0
54,119,150.0
54,158,150.0
54,117,150.0
55,160,197.0
55,143,135.0
55,166,156.0
55,95,127.0
56,188,178.0
56,140,178.0
57,91,148.0
57,67,148.0
57,140,148.0
58,99,165.0
58,101,138.0
58,70,145.0
58,91,147.0
58,93,156.0
59,104,147.0
59,66,147.0
59,139,150.0
60,99,153.0
60,137,153.0
60,89,153.0
60,91,153.0
61,73,150.0
61,140,150.0
61,68,150.0
62,82,146.0
62,106,146.0
63,73,165.0
63,82,165.0
63,169,144.0
63,150,165.0
63,113,162.0
64,106,150.0
64,140,150.0
64,124,150.0
64,129,150.0
65,133,180.0
65,107,145.0
65,173,199.0
65,82,180.0
65,181,144.0
65,151,148.0
65,153,195.0
65,122,165.0
66,161,145.0
66,130,145.0
66,104,145.0
67,68,156.0
67,72,148.0
67,73,144.0
67,112,148.0
67,145,148.0
68,131,144.0
68,147,146.0
68,152,150.0
68,132,148.0
68,161,156.0
68,162,148.0
68,169,144.0
68,172,148.0
68,175,144.0
68,184,165.0
68,188,180.0
68,69,142.0
68,77,150.0
68,79,138.0
68,80,152.0
68,81,126.0
68,87,145.0
68,89,165.0
68,90,142.0
68,97,153.0
68,98,152.0
68,109,148.0
68,112,148.0
68,121,148.0
68,127,145.0
69,140,142.0
69,150,142.0
69,161,142.0
70,188,145.0
70,140,145.0
71,182,154.0
71,77,150.0
72,140,148.0
72,150,148.0
73,131,144.0
73,136,154.0
73,158,153.0
73,163,139.0
73,172,148.0
73,179,152.0
73,184,165.0
73,188,180.0
73,80,152.0
73,81,126.0
73,85,146.0
73,87,145.0
73,89,165.0
73,91,147.0
73,97,153.0
73,98,152.0
73,105,140.0
73,109,148.0
73,112,148.0
73,113,162.0
73,116,152.0
73,117,145.0
73,127,145.0
74,104,146.0
74,106,146.0
74,180,148.0
74,122,146.0
74,157,146.0
75,104,176.0
75,155,176.0
75,125,176.0
76,171,154.0
76,140,154.0
76,85,154.0
76,191,154.0
77,106,150.0
77,117,150.0
77,150,150.0
77,119,150.0
78,128,126.0
78,123,130.0
78,142,152.0
80,150,152.0
80,106,152.0
81,82,126.0
81,83,153.0
81,106,126.0
82,181,144.0
82,113,162.0
82,106,166.0
82,87,145.0
82,174,146.0
82,111,139.0
82,158,153.0
83,167,153.0
83,104,153.0
83,106,153.0
83,189,154.0
83,122,153.0
83,168,152.0
83,157,153.0
84,186,152.0
84,171,126.0
84,140,126.0
84,191,126.0
85,147,146.0
85,101,146.0
85,135,150.0
85,144,152.0
85,99,146.0
85,126,152.0
85,88,153.0
85,93,156.0
85,191,146.0
86,154,180.0
86,142,152.0
87,147,145.0
88,99,153.0
88,140,153.0
88,150,153.0
89,97,153.0
90,188,180.0
90,179,152.0
90,102,147.0
91,147,147.0
91,108,180.0
91,140,147.0
91,115,149.0
91,191,147.0
92,104,152.0
92,114,152.0
92,122,152.0
92,166,152.0
92,143,152.0
93,99,156.0
93,140,156.0
93,115,149.0
94,104,150.0
94,106,150.0
94,122,150.0
94,167,150.0
96,134,127.0
97,179,153.0
98,162,152.0
98,171,152.0
98,182,154.0
98,140,152.0
98,112,152.0
98,150,152.0
99,131,144.0
99,140,149.0
99,144,152.0
99,147,146.0
99,149,145.0
99,156,149.0
99,177,142.0
99,185,145.0
99,165,148.0
99,188,180.0
99,118,146.0
99,126,152.0
100,180,148.0
101,144,152.0
101,118,146.0
102,179,147.0
102,127,147.0
103,176,146.0
103,140,146.0
103,144,146.0
104,133,146.0
104,130,148.0
104,159,147.0
104,160,197.0
104,166,156.0
104,181,144.0
104,189,154.0
104,190,197.0
104,107,145.0
104,108,178.0
104,114,178.0
104,125,148.0
105,163,139.0
105,132,148.0
105,140,140.0
105,144,152.0
105,113,162.0
106,130,148.0
106,151,148.0
106,153,195.0
106,168,152.0
106,174,146.0
106,181,144.0
106,189,154.0
106,167,132.0
106,114,156.0
106,122,165.0
107,133,145.0
107,181,144.0
107,151,145.0
107,189,154.0
108,140,180.0
109,131,144.0
109,171,148.0
109,112,148.0
109,150,148.0
109,186,152.0
109,124,126.0
109,191,132.0
110,129,165.0
110,138,154.0
110,154,180.0
110,123,130.0
112,140,148.0
112,150,148.0
113,150,162.0
113,127,162.0
114,160,197.0
114,167,132.0
114,122,165.0
114,190,197.0
114,159,147.0
115,140,149.0
115,147,149.0
115,148,150.0
116,139,150.0
116,169,144.0
117,167,132.0
117,173,199.0
118,147,146.0
118,140,146.0
119,136,154.0
119,169,144.0
119,143,135.0
121,132,148.0
121,188,148.0
122,160,197.0
122,190,197.0
122,130,148.0
122,181,144.0
123,128,127.0
123,178,130.0
123,154,180.0
124,171,126.0
124,140,126.0
124,191,126.0
125,155,148.0
126,177,152.0
126,171,152.0
126,140,152.0
127,176,145.0
127,156,149.0
127,140,145.0
127,144,152.0
127,150,127.0
128,142,152.0
128,178,127.0
128,154,127.0
131,171,144.0
131,140,144.0
131,149,145.0
131,137,148.0
131,188,144.0
132,150,148.0
133,173,199.0
133,181,144.0
134,178,112.0
135,171,150.0
135,140,150.0
135,191,150.0
136,163,154.0
136,164,154.0
136,150,154.0
137,165,148.0
137,140,148.0
137,149,145.0
137,150,148.0
139,162,150.0
140,144,152.0
140,148,150.0
140,149,145.0
140,176,145.0
140,177,142.0
140,156,149.0
140,170,153.0
140,175,144.0
140,172,148.0
140,186,152.0
140,191,132.0
140,146,152.0
143,169,144.0
144,176,152.0
144,186,152.0
147,156,149.0
147,171,146.0
147,175,146.0
147,176,145.0
147,191,132.0
148,171,150.0
150,162,148.0
150,164,143.0
150,172,148.0
150,163,127.0
151,153,195.0
153,181,144.0
157,180,148.0
157,168,152.0
157,159,147.0
158,172,148.0
159,160,197.0
159,166,156.0
159,173,199.0
159,189,154.0
162,176,145.0
167,168,152.0
170,171,153.0
171,175,144.0
171,183,130.0
173,174,146.0
175,188,144.0
175,191,144.0
183,188,130.0
186,188,152.0
186,191,152.0
188,191,132.0
