20,1029,0.75
22,922,0.720577
81,122,0.714608
87,441,0.71305
93,951,0.807204
94,666,0.74022
98,341,0.757312
98,608,0.810197
98,753,0.801947
98,874,0.758095
98,927,0.701651
241,338,0.755929
241,541,0.798771
338,541,0.93511
338,579,0.866025
338,511,0.75
437,941,0.712069
464,951,0.70163
511,541,0.720035
540,852,0.856349
541,579,0.815228
548,715,1.0
548,854,0.707107
557,1029,0.816497
589,441,0.816497
608,753,0.731051
611,830,0.872002
715,854,0.707107
720,909,0.731792
825,9,0.714423
852,927,0.707107
863,941,0.713057
